TimeStamp,Close,High,Low,Open
1/28/2019 10:43:12.000000000 AM,3024742,3024747,3024742,3024747
1/28/2019 10:43:14.000000000 AM,3024562,3024742,3024562,3024742
1/28/2019 10:43:16.000000000 AM,3024580,3024580,3024562,3024562
1/28/2019 10:43:18.000000000 AM,3024750,3024750,3024750,3024750
1/28/2019 10:43:20.000000000 AM,3024827,3024827,3024827,3024827
1/28/2019 10:43:22.000000000 AM,3024827,3024827,3024827,3024827
1/28/2019 10:43:24.000000000 AM,3024827,3024827,3024827,3024827
1/28/2019 10:43:26.000000000 AM,3024825,3024827,3024825,3024827
1/28/2019 10:43:28.000000000 AM,3024827,3024827,3024825,3024825
1/28/2019 10:43:30.000000000 AM,3024870,3024870,3024862,3024862
1/28/2019 10:43:32.000000000 AM,3024870,3024870,3024870,3024870
1/28/2019 10:43:34.000000000 AM,3024870,3024870,3024870,3024870
1/28/2019 10:43:36.000000000 AM,3024870,3024870,3024870,3024870
1/28/2019 10:43:38.000000000 AM,3024927,3024927,3024870,3024870
1/28/2019 10:43:40.000000000 AM,3024925,3024925,3024925,3024925
1/28/2019 10:43:42.000000000 AM,3024855,3024912,3024855,3024912
1/28/2019 10:43:44.000000000 AM,3024812,3024855,3024812,3024855
1/28/2019 10:43:46.000000000 AM,3024862,3024862,3024840,3024840
1/28/2019 10:43:48.000000000 AM,3024877,3024877,3024862,3024862
1/28/2019 10:43:50.000000000 AM,3024782,3024880,3024782,3024880
1/28/2019 10:43:52.000000000 AM,3024807,3024807,3024782,3024782
1/28/2019 10:43:54.000000000 AM,3024887,3024887,3024812,3024812
1/28/2019 10:43:56.000000000 AM,3024800,3024852,3024800,3024852
1/28/2019 10:43:58.000000000 AM,3024927,3024927,3024902,3024902
1/28/2019 10:44:00.000000000 AM,3024892,3024892,3024892,3024892
1/28/2019 10:44:02.000000000 AM,3024892,3024892,3024892,3024892
1/28/2019 10:44:04.000000000 AM,3024857,3024857,3024857,3024857
1/28/2019 10:44:06.000000000 AM,3024857,3024857,3024857,3024857
1/28/2019 10:44:08.000000000 AM,3024857,3024857,3024857,3024857
1/28/2019 10:44:10.000000000 AM,3024860,3024860,3024857,3024857
1/28/2019 10:44:12.000000000 AM,3024965,3024965,3024965,3024965
1/28/2019 10:44:14.000000000 AM,3025235,3025235,3025125,3025125
1/28/2019 10:44:16.000000000 AM,3025302,3025302,3025302,3025302
1/28/2019 10:44:18.000000000 AM,3025302,3025302,3025302,3025302
1/28/2019 10:44:20.000000000 AM,3025300,3025302,3025300,3025302
1/28/2019 10:44:22.000000000 AM,3025302,3025302,3025302,3025302
1/28/2019 10:44:24.000000000 AM,3025302,3025302,3025302,3025302
1/28/2019 10:44:26.000000000 AM,3025302,3025302,3025302,3025302
1/28/2019 10:44:28.000000000 AM,3025310,3025327,3025310,3025327
1/28/2019 10:44:30.000000000 AM,3025310,3025310,3025310,3025310
1/28/2019 10:44:32.000000000 AM,3025265,3025310,3025265,3025310
1/28/2019 10:44:34.000000000 AM,3025265,3025265,3025265,3025265
1/28/2019 10:44:36.000000000 AM,3025265,3025265,3025265,3025265
1/28/2019 10:44:38.000000000 AM,3025300,3025300,3025252,3025252
1/28/2019 10:44:40.000000000 AM,3025302,3025302,3025300,3025300
1/28/2019 10:44:42.000000000 AM,3025347,3025347,3025302,3025302
1/28/2019 10:44:44.000000000 AM,3025325,3025325,3025325,3025325
1/28/2019 10:44:46.000000000 AM,3025310,3025320,3025310,3025320
1/28/2019 10:44:48.000000000 AM,3025310,3025310,3025310,3025310
1/28/2019 10:44:50.000000000 AM,3025330,3025342,3025330,3025342
1/28/2019 10:44:52.000000000 AM,3025330,3025330,3025330,3025330
1/28/2019 10:44:54.000000000 AM,3025307,3025330,3025307,3025330
1/28/2019 10:44:56.000000000 AM,3025307,3025307,3025307,3025307
1/28/2019 10:44:58.000000000 AM,3025307,3025307,3025307,3025307
1/28/2019 10:45:00.000000000 AM,3025312,3025317,3025312,3025317
1/28/2019 10:45:02.000000000 AM,3025267,3025317,3025267,3025317
1/28/2019 10:45:04.000000000 AM,3025505,3025505,3025492,3025492
1/28/2019 10:45:06.000000000 AM,3025605,3025605,3025605,3025605
1/28/2019 10:45:08.000000000 AM,3025605,3025605,3025605,3025605
1/28/2019 10:45:10.000000000 AM,3025615,3025615,3025605,3025605
1/28/2019 10:45:12.000000000 AM,3025615,3025615,3025615,3025615
1/28/2019 10:45:14.000000000 AM,3025615,3025615,3025615,3025615
1/28/2019 10:45:16.000000000 AM,3025627,3025627,3025615,3025615
1/28/2019 10:45:18.000000000 AM,3025627,3025627,3025627,3025627
1/28/2019 10:45:20.000000000 AM,3025700,3025700,3025627,3025627
1/28/2019 10:45:22.000000000 AM,3025695,3025695,3025695,3025695
1/28/2019 10:45:24.000000000 AM,3025697,3025697,3025695,3025695
1/28/2019 10:45:26.000000000 AM,3025697,3025697,3025697,3025697
1/28/2019 10:45:28.000000000 AM,3025697,3025697,3025697,3025697
1/28/2019 10:45:30.000000000 AM,3025692,3025710,3025692,3025710
1/28/2019 10:45:32.000000000 AM,3025690,3025690,3025690,3025690
1/28/2019 10:45:34.000000000 AM,3025692,3025692,3025690,3025690
1/28/2019 10:45:36.000000000 AM,3025700,3025700,3025692,3025692
1/28/2019 10:45:38.000000000 AM,3025767,3025767,3025715,3025715
1/28/2019 10:45:40.000000000 AM,3025767,3025767,3025767,3025767
1/28/2019 10:45:42.000000000 AM,3025767,3025767,3025767,3025767
1/28/2019 10:45:44.000000000 AM,3025770,3025770,3025770,3025770
1/28/2019 10:45:46.000000000 AM,3025777,3025777,3025770,3025770
1/28/2019 10:45:48.000000000 AM,3026145,3026145,3025777,3025777
1/28/2019 10:45:50.000000000 AM,3026142,3026145,3026142,3026145
1/28/2019 10:45:52.000000000 AM,3026145,3026145,3026142,3026142
1/28/2019 10:45:54.000000000 AM,3026142,3026142,3026062,3026062
1/28/2019 10:45:56.000000000 AM,3026132,3026142,3026132,3026142
1/28/2019 10:45:58.000000000 AM,3025790,3025790,3025702,3025702
1/28/2019 10:46:00.000000000 AM,3025792,3025792,3025792,3025792
1/28/2019 10:46:02.000000000 AM,3025750,3025795,3025750,3025795
1/28/2019 10:46:04.000000000 AM,3025750,3025750,3025750,3025750
1/28/2019 10:46:06.000000000 AM,3025752,3025752,3025752,3025752
1/28/2019 10:46:08.000000000 AM,3025752,3025752,3025752,3025752
1/28/2019 10:46:10.000000000 AM,3025752,3025752,3025752,3025752
1/28/2019 10:46:12.000000000 AM,3025700,3025752,3025700,3025752
1/28/2019 10:46:14.000000000 AM,3025700,3025700,3025700,3025700
1/28/2019 10:46:16.000000000 AM,3025700,3025700,3025700,3025700
1/28/2019 10:46:18.000000000 AM,3025700,3025700,3025700,3025700
1/28/2019 10:46:20.000000000 AM,3025700,3025700,3025700,3025700
1/28/2019 10:46:22.000000000 AM,3025700,3025700,3025700,3025700
1/28/2019 10:46:24.000000000 AM,3025700,3025700,3025602,3025602
1/28/2019 10:46:26.000000000 AM,3025700,3025700,3025700,3025700
1/28/2019 10:46:28.000000000 AM,3025700,3025700,3025700,3025700
1/28/2019 10:46:30.000000000 AM,3025700,3025700,3025700,3025700
1/28/2019 10:46:32.000000000 AM,3025567,3025567,3025565,3025565
1/28/2019 10:46:34.000000000 AM,3025567,3025567,3025567,3025567
1/28/2019 10:46:36.000000000 AM,3025567,3025567,3025567,3025567
1/28/2019 10:46:38.000000000 AM,3025567,3025567,3025567,3025567
1/28/2019 10:46:40.000000000 AM,3025567,3025567,3025567,3025567
1/28/2019 10:46:42.000000000 AM,3025567,3025567,3025567,3025567
1/28/2019 10:46:44.000000000 AM,3025502,3025502,3025502,3025502
1/28/2019 10:46:46.000000000 AM,3025450,3025450,3025450,3025450
1/28/2019 10:46:48.000000000 AM,3025450,3025450,3025450,3025450
1/28/2019 10:46:50.000000000 AM,3025452,3025452,3025452,3025452
1/28/2019 10:46:52.000000000 AM,3025575,3025575,3025575,3025575
1/28/2019 10:46:54.000000000 AM,3025575,3025575,3025575,3025575
1/28/2019 10:46:56.000000000 AM,3025575,3025575,3025575,3025575
1/28/2019 10:46:58.000000000 AM,3025575,3025575,3025575,3025575
1/28/2019 10:47:00.000000000 AM,3025575,3025575,3025575,3025575
1/28/2019 10:47:02.000000000 AM,3025575,3025575,3025575,3025575
1/28/2019 10:47:04.000000000 AM,3025352,3025575,3025352,3025575
1/28/2019 10:47:06.000000000 AM,3025425,3025425,3025355,3025355
1/28/2019 10:47:08.000000000 AM,3025225,3025345,3025225,3025345
1/28/2019 10:47:10.000000000 AM,3025225,3025225,3025225,3025225
1/28/2019 10:47:12.000000000 AM,3025000,3025225,3025000,3025225
1/28/2019 10:47:14.000000000 AM,3025002,3025002,3025002,3025002
1/28/2019 10:47:16.000000000 AM,3025170,3025227,3025170,3025227
1/28/2019 10:47:18.000000000 AM,3025172,3025172,3025170,3025170
1/28/2019 10:47:20.000000000 AM,3025172,3025172,3025167,3025167
1/28/2019 10:47:22.000000000 AM,3024925,3025172,3024925,3025172
1/28/2019 10:47:24.000000000 AM,3024925,3024925,3024925,3024925
1/28/2019 10:47:26.000000000 AM,3024925,3024925,3024925,3024925
1/28/2019 10:47:28.000000000 AM,3024862,3024862,3024860,3024860
1/28/2019 10:47:30.000000000 AM,3024862,3024862,3024862,3024862
1/28/2019 10:47:32.000000000 AM,3024862,3024862,3024862,3024862
1/28/2019 10:47:34.000000000 AM,3024862,3024862,3024862,3024862
1/28/2019 10:47:36.000000000 AM,3024862,3024862,3024862,3024862
1/28/2019 10:47:38.000000000 AM,3024860,3024860,3024860,3024860
1/28/2019 10:47:40.000000000 AM,3024832,3024845,3024832,3024845
1/28/2019 10:47:42.000000000 AM,3024835,3024835,3024835,3024835
1/28/2019 10:47:44.000000000 AM,3024835,3024835,3024835,3024835
1/28/2019 10:47:46.000000000 AM,3024640,3024640,3024640,3024640
1/28/2019 10:47:48.000000000 AM,3024732,3024732,3024640,3024640
1/28/2019 10:47:50.000000000 AM,3024730,3024732,3024730,3024732
1/28/2019 10:47:52.000000000 AM,3024730,3024730,3024730,3024730
1/28/2019 10:47:54.000000000 AM,3024730,3024730,3024730,3024730
1/28/2019 10:47:56.000000000 AM,3024705,3024705,3024705,3024705
1/28/2019 10:47:58.000000000 AM,3024705,3024705,3024705,3024705
1/28/2019 10:48:00.000000000 AM,3024705,3024705,3024705,3024705
1/28/2019 10:48:02.000000000 AM,3024690,3024705,3024690,3024705
1/28/2019 10:48:04.000000000 AM,3024690,3024690,3024690,3024690
1/28/2019 10:48:06.000000000 AM,3024660,3024660,3024652,3024652
1/28/2019 10:48:08.000000000 AM,3024652,3024662,3024652,3024662
1/28/2019 10:48:10.000000000 AM,3024652,3024652,3024652,3024652
1/28/2019 10:48:12.000000000 AM,3024767,3024767,3024740,3024740
1/28/2019 10:48:14.000000000 AM,3024762,3024770,3024762,3024770
1/28/2019 10:48:16.000000000 AM,3024775,3024777,3024775,3024777
1/28/2019 10:48:18.000000000 AM,3024760,3024765,3024760,3024765
1/28/2019 10:48:20.000000000 AM,3024717,3024762,3024717,3024762
1/28/2019 10:48:22.000000000 AM,3024457,3024717,3024457,3024717
1/28/2019 10:48:24.000000000 AM,3024457,3024457,3024457,3024457
1/28/2019 10:48:26.000000000 AM,3024457,3024457,3024457,3024457
1/28/2019 10:48:28.000000000 AM,3024457,3024457,3024457,3024457
1/28/2019 10:48:30.000000000 AM,3024455,3024457,3024455,3024457
1/28/2019 10:48:32.000000000 AM,3024455,3024455,3024455,3024455
1/28/2019 10:48:34.000000000 AM,3024325,3024325,3024325,3024325
1/28/2019 10:48:36.000000000 AM,3024325,3024325,3024325,3024325
1/28/2019 10:48:38.000000000 AM,3024325,3024325,3024325,3024325
1/28/2019 10:48:40.000000000 AM,3024325,3024325,3024325,3024325
1/28/2019 10:48:42.000000000 AM,3024325,3024327,3024325,3024327
1/28/2019 10:48:44.000000000 AM,3024325,3024325,3024325,3024325
1/28/2019 10:48:46.000000000 AM,3024415,3024415,3024325,3024325
1/28/2019 10:48:48.000000000 AM,3024417,3024417,3024417,3024417
1/28/2019 10:48:50.000000000 AM,3024417,3024417,3024417,3024417
1/28/2019 10:48:52.000000000 AM,3024555,3024555,3024417,3024417
1/28/2019 10:48:54.000000000 AM,3024555,3024555,3024555,3024555
1/28/2019 10:48:56.000000000 AM,3024627,3024627,3024627,3024627
1/28/2019 10:48:58.000000000 AM,3024705,3024705,3024702,3024702
1/28/2019 10:49:00.000000000 AM,3024707,3024707,3024707,3024707
1/28/2019 10:49:02.000000000 AM,3024742,3024742,3024710,3024710
1/28/2019 10:49:04.000000000 AM,3024747,3024747,3024742,3024742
1/28/2019 10:49:06.000000000 AM,3024735,3024735,3024730,3024730
1/28/2019 10:49:08.000000000 AM,3024732,3024732,3024732,3024732
1/28/2019 10:49:10.000000000 AM,3024732,3024732,3024732,3024732
1/28/2019 10:49:12.000000000 AM,3024732,3024732,3024732,3024732
1/28/2019 10:49:14.000000000 AM,3024570,3024570,3024567,3024567
1/28/2019 10:49:16.000000000 AM,3024570,3024570,3024570,3024570
1/28/2019 10:49:18.000000000 AM,3024442,3024570,3024442,3024570
1/28/2019 10:49:20.000000000 AM,3024440,3024440,3024440,3024440
1/28/2019 10:49:22.000000000 AM,3024472,3024475,3024472,3024475
1/28/2019 10:49:24.000000000 AM,3024487,3024487,3024487,3024487
1/28/2019 10:49:26.000000000 AM,3024487,3024490,3024487,3024490
1/28/2019 10:49:28.000000000 AM,3024512,3024512,3024490,3024490
1/28/2019 10:49:30.000000000 AM,3024512,3024512,3024512,3024512
1/28/2019 10:49:32.000000000 AM,3024512,3024512,3024512,3024512
1/28/2019 10:49:34.000000000 AM,3024512,3024512,3024512,3024512
1/28/2019 10:49:36.000000000 AM,3024512,3024512,3024512,3024512
1/28/2019 10:49:38.000000000 AM,3024512,3024512,3024512,3024512
1/28/2019 10:49:40.000000000 AM,3024525,3024525,3024392,3024392
1/28/2019 10:49:42.000000000 AM,3024602,3024602,3024602,3024602
1/28/2019 10:49:44.000000000 AM,3024605,3024605,3024605,3024605
1/28/2019 10:49:46.000000000 AM,3024602,3024602,3024602,3024602
1/28/2019 10:49:48.000000000 AM,3024695,3024695,3024605,3024605
1/28/2019 10:49:50.000000000 AM,3024727,3024727,3024695,3024695
1/28/2019 10:49:52.000000000 AM,3024730,3024730,3024727,3024727
1/28/2019 10:49:54.000000000 AM,3024727,3024727,3024727,3024727
1/28/2019 10:49:56.000000000 AM,3024727,3024727,3024727,3024727
1/28/2019 10:49:58.000000000 AM,3024852,3024852,3024727,3024727
1/28/2019 10:50:00.000000000 AM,3024902,3024902,3024902,3024902
1/28/2019 10:50:02.000000000 AM,3024852,3024887,3024852,3024887
1/28/2019 10:50:04.000000000 AM,3024852,3024852,3024852,3024852
1/28/2019 10:50:06.000000000 AM,3024900,3024900,3024852,3024852
1/28/2019 10:50:08.000000000 AM,3024662,3024847,3024662,3024847
1/28/2019 10:50:10.000000000 AM,3024610,3024610,3024610,3024610
1/28/2019 10:50:12.000000000 AM,3024677,3024677,3024677,3024677
1/28/2019 10:50:14.000000000 AM,3024707,3024707,3024655,3024655
1/28/2019 10:50:16.000000000 AM,3024707,3024707,3024707,3024707
1/28/2019 10:50:18.000000000 AM,3024707,3024707,3024707,3024707
1/28/2019 10:50:20.000000000 AM,3024730,3024732,3024730,3024732
1/28/2019 10:50:22.000000000 AM,3024730,3024730,3024730,3024730
1/28/2019 10:50:24.000000000 AM,3024850,3024850,3024730,3024730
1/28/2019 10:50:26.000000000 AM,3024852,3024852,3024850,3024850
1/28/2019 10:50:28.000000000 AM,3024852,3024852,3024852,3024852
1/28/2019 10:50:30.000000000 AM,3024927,3024927,3024852,3024852
1/28/2019 10:50:32.000000000 AM,3024927,3024927,3024927,3024927
1/28/2019 10:50:34.000000000 AM,3024977,3024977,3024927,3024927
1/28/2019 10:50:36.000000000 AM,3024975,3024977,3024975,3024977
1/28/2019 10:50:38.000000000 AM,3024975,3024975,3024975,3024975
1/28/2019 10:50:40.000000000 AM,3024977,3024977,3024977,3024977
1/28/2019 10:50:42.000000000 AM,3024977,3024977,3024975,3024975
1/28/2019 10:50:44.000000000 AM,3025127,3025127,3024977,3024977
1/28/2019 10:50:46.000000000 AM,3025127,3025127,3025127,3025127
1/28/2019 10:50:48.000000000 AM,3025127,3025127,3025127,3025127
1/28/2019 10:50:50.000000000 AM,3025160,3025160,3025127,3025127
1/28/2019 10:50:52.000000000 AM,3025122,3025160,3025122,3025160
1/28/2019 10:50:54.000000000 AM,3025070,3025070,3025060,3025060
1/28/2019 10:50:56.000000000 AM,3025070,3025070,3025070,3025070
1/28/2019 10:50:58.000000000 AM,3025120,3025120,3025120,3025120
1/28/2019 10:51:00.000000000 AM,3025152,3025152,3025120,3025120
1/28/2019 10:51:02.000000000 AM,3025345,3025345,3025152,3025152
1/28/2019 10:51:04.000000000 AM,3025352,3025352,3025345,3025345
1/28/2019 10:51:06.000000000 AM,3025352,3025367,3025352,3025367
1/28/2019 10:51:08.000000000 AM,3025382,3025382,3025355,3025355
1/28/2019 10:51:10.000000000 AM,3025457,3025457,3025380,3025380
1/28/2019 10:51:12.000000000 AM,3025157,3025455,3025157,3025455
1/28/2019 10:51:14.000000000 AM,3025157,3025157,3025157,3025157
1/28/2019 10:51:16.000000000 AM,3025145,3025145,3025105,3025105
1/28/2019 10:51:18.000000000 AM,3025120,3025145,3025120,3025145
1/28/2019 10:51:20.000000000 AM,3025082,3025120,3025082,3025120
1/28/2019 10:51:22.000000000 AM,3025232,3025232,3025130,3025130
1/28/2019 10:51:24.000000000 AM,3025225,3025225,3025225,3025225
1/28/2019 10:51:26.000000000 AM,3025247,3025247,3025245,3025245
1/28/2019 10:51:28.000000000 AM,3025320,3025320,3025247,3025247
1/28/2019 10:51:30.000000000 AM,3025397,3025397,3025320,3025320
1/28/2019 10:51:32.000000000 AM,3025397,3025397,3025397,3025397
1/28/2019 10:51:34.000000000 AM,3025397,3025397,3025397,3025397
1/28/2019 10:51:36.000000000 AM,3025397,3025397,3025397,3025397
1/28/2019 10:51:38.000000000 AM,3025397,3025397,3025397,3025397
1/28/2019 10:51:40.000000000 AM,3025397,3025397,3025397,3025397
1/28/2019 10:51:42.000000000 AM,3025397,3025397,3025397,3025397
1/28/2019 10:51:44.000000000 AM,3025445,3025445,3025397,3025397
1/28/2019 10:51:46.000000000 AM,3025472,3025472,3025472,3025472
1/28/2019 10:51:48.000000000 AM,3025460,3025460,3025460,3025460
1/28/2019 10:51:50.000000000 AM,3025472,3025472,3025452,3025452
1/28/2019 10:51:52.000000000 AM,3025472,3025472,3025472,3025472
1/28/2019 10:51:54.000000000 AM,3025507,3025507,3025472,3025472
1/28/2019 10:51:56.000000000 AM,3025507,3025507,3025507,3025507
1/28/2019 10:51:58.000000000 AM,3025420,3025495,3025420,3025495
1/28/2019 10:52:00.000000000 AM,3025440,3025440,3025420,3025420
1/28/2019 10:52:02.000000000 AM,3025442,3025442,3025435,3025435
1/28/2019 10:52:04.000000000 AM,3025410,3025410,3025410,3025410
1/28/2019 10:52:06.000000000 AM,3025370,3025370,3025365,3025365
1/28/2019 10:52:08.000000000 AM,3025415,3025415,3025370,3025370
1/28/2019 10:52:10.000000000 AM,3025427,3025427,3025337,3025337
1/28/2019 10:52:12.000000000 AM,3025357,3025357,3025357,3025357
1/28/2019 10:52:14.000000000 AM,3025382,3025402,3025382,3025402
1/28/2019 10:52:16.000000000 AM,3025427,3025427,3025427,3025427
1/28/2019 10:52:18.000000000 AM,3025377,3025392,3025377,3025392
1/28/2019 10:52:20.000000000 AM,3025395,3025407,3025395,3025407
1/28/2019 10:52:22.000000000 AM,3025315,3025365,3025315,3025365
1/28/2019 10:52:24.000000000 AM,3025402,3025402,3025315,3025315
1/28/2019 10:52:26.000000000 AM,3025402,3025402,3025392,3025392
1/28/2019 10:52:28.000000000 AM,3025405,3025405,3025402,3025402
1/28/2019 10:52:30.000000000 AM,3025405,3025405,3025405,3025405
1/28/2019 10:52:32.000000000 AM,3025405,3025405,3025405,3025405
1/28/2019 10:52:34.000000000 AM,3025550,3025550,3025527,3025527
1/28/2019 10:52:36.000000000 AM,3025567,3025567,3025567,3025567
1/28/2019 10:52:38.000000000 AM,3025605,3025605,3025605,3025605
1/28/2019 10:52:40.000000000 AM,3025630,3025745,3025630,3025745
1/28/2019 10:52:42.000000000 AM,3025702,3025702,3025630,3025630
1/28/2019 10:52:44.000000000 AM,3025702,3025702,3025702,3025702
1/28/2019 10:52:46.000000000 AM,3025702,3025702,3025702,3025702
1/28/2019 10:52:48.000000000 AM,3025850,3025850,3025835,3025835
1/28/2019 10:52:50.000000000 AM,3025880,3025897,3025880,3025897
1/28/2019 10:52:52.000000000 AM,3025925,3025925,3025925,3025925
1/28/2019 10:52:54.000000000 AM,3026117,3026117,3026025,3026025
1/28/2019 10:52:56.000000000 AM,3026072,3026125,3026072,3026125
1/28/2019 10:52:58.000000000 AM,3026072,3026072,3026070,3026070
1/28/2019 10:53:00.000000000 AM,3026070,3026072,3026070,3026072
1/28/2019 10:53:02.000000000 AM,3026035,3026070,3026035,3026070
1/28/2019 10:53:04.000000000 AM,3025997,3026032,3025997,3026032
1/28/2019 10:53:06.000000000 AM,3025945,3025982,3025945,3025982
1/28/2019 10:53:08.000000000 AM,3025972,3025975,3025972,3025975
1/28/2019 10:53:10.000000000 AM,3026010,3026010,3025920,3025920
1/28/2019 10:53:12.000000000 AM,3026052,3026052,3026025,3026025
1/28/2019 10:53:14.000000000 AM,3026177,3026177,3026052,3026052
1/28/2019 10:53:16.000000000 AM,3026177,3026177,3026177,3026177
1/28/2019 10:53:18.000000000 AM,3026355,3026355,3026177,3026177
1/28/2019 10:53:20.000000000 AM,3026355,3026355,3026345,3026345
1/28/2019 10:53:22.000000000 AM,3026527,3026552,3026527,3026552
1/28/2019 10:53:24.000000000 AM,3026427,3026490,3026427,3026490
1/28/2019 10:53:26.000000000 AM,3026422,3026427,3026422,3026427
1/28/2019 10:53:28.000000000 AM,3026460,3026495,3026460,3026495
1/28/2019 10:53:30.000000000 AM,3026355,3026355,3026355,3026355
1/28/2019 10:53:32.000000000 AM,3026355,3026355,3026355,3026355
1/28/2019 10:53:34.000000000 AM,3026357,3026357,3026357,3026357
1/28/2019 10:53:36.000000000 AM,3026307,3026357,3026307,3026357
1/28/2019 10:53:38.000000000 AM,3026307,3026307,3026307,3026307
1/28/2019 10:53:40.000000000 AM,3026407,3026407,3026307,3026307
1/28/2019 10:53:42.000000000 AM,3026407,3026407,3026407,3026407
1/28/2019 10:53:44.000000000 AM,3026415,3026415,3026407,3026407
1/28/2019 10:53:46.000000000 AM,3026480,3026480,3026415,3026415
1/28/2019 10:53:48.000000000 AM,3026652,3026652,3026485,3026485
1/28/2019 10:53:50.000000000 AM,3026775,3026777,3026775,3026777
1/28/2019 10:53:52.000000000 AM,3026777,3026777,3026775,3026775
1/28/2019 10:53:54.000000000 AM,3026777,3026777,3026777,3026777
1/28/2019 10:53:56.000000000 AM,3026777,3026777,3026777,3026777
1/28/2019 10:53:58.000000000 AM,3026737,3026777,3026737,3026777
1/28/2019 10:54:00.000000000 AM,3026777,3026777,3026777,3026777
1/28/2019 10:54:02.000000000 AM,3026777,3026777,3026777,3026777
1/28/2019 10:54:04.000000000 AM,3026777,3026777,3026777,3026777
1/28/2019 10:54:06.000000000 AM,3026777,3026777,3026777,3026777
1/28/2019 10:54:08.000000000 AM,3026777,3026777,3026777,3026777
1/28/2019 10:54:10.000000000 AM,3026777,3026777,3026772,3026772
1/28/2019 10:54:12.000000000 AM,3026727,3026727,3026727,3026727
1/28/2019 10:54:14.000000000 AM,3026727,3026727,3026727,3026727
1/28/2019 10:54:16.000000000 AM,3026727,3026727,3026727,3026727
1/28/2019 10:54:18.000000000 AM,3026767,3026767,3026767,3026767
1/28/2019 10:54:20.000000000 AM,3026835,3026852,3026835,3026852
1/28/2019 10:54:22.000000000 AM,3026852,3026852,3026835,3026835
1/28/2019 10:54:24.000000000 AM,3027077,3027077,3026852,3026852
1/28/2019 10:54:26.000000000 AM,3027075,3027075,3027075,3027075
1/28/2019 10:54:28.000000000 AM,3027102,3027102,3027077,3027077
1/28/2019 10:54:30.000000000 AM,3027370,3027370,3027102,3027102
1/28/2019 10:54:32.000000000 AM,3027365,3027557,3027365,3027557
1/28/2019 10:54:34.000000000 AM,3027365,3027365,3027365,3027365
1/28/2019 10:54:36.000000000 AM,3027402,3027402,3027365,3027365
1/28/2019 10:54:38.000000000 AM,3027402,3027402,3027402,3027402
1/28/2019 10:54:40.000000000 AM,3027497,3027497,3027487,3027487
1/28/2019 10:54:42.000000000 AM,3027630,3027630,3027520,3027520
1/28/2019 10:54:44.000000000 AM,3027452,3027452,3027452,3027452
1/28/2019 10:54:46.000000000 AM,3027855,3027855,3027452,3027452
1/28/2019 10:54:48.000000000 AM,3027950,3027950,3027950,3027950
1/28/2019 10:54:50.000000000 AM,3027905,3027950,3027905,3027950
1/28/2019 10:54:52.000000000 AM,3027950,3027950,3027900,3027900
1/28/2019 10:54:54.000000000 AM,3027852,3027852,3027852,3027852
1/28/2019 10:54:56.000000000 AM,3027667,3027840,3027667,3027840
1/28/2019 10:54:58.000000000 AM,3027685,3027685,3027592,3027592
1/28/2019 10:55:00.000000000 AM,3027527,3027545,3027527,3027545
1/28/2019 10:55:02.000000000 AM,3027180,3027297,3027180,3027297
1/28/2019 10:55:04.000000000 AM,3027172,3027175,3027172,3027175
1/28/2019 10:55:06.000000000 AM,3027287,3027287,3027247,3027247
1/28/2019 10:55:08.000000000 AM,3027322,3027520,3027322,3027520
1/28/2019 10:55:10.000000000 AM,3027365,3027365,3027357,3027357
1/28/2019 10:55:12.000000000 AM,3027467,3027467,3027405,3027405
1/28/2019 10:55:14.000000000 AM,3027375,3027472,3027375,3027472
1/28/2019 10:55:16.000000000 AM,3027547,3027547,3027375,3027375
1/28/2019 10:55:18.000000000 AM,3027510,3027510,3027507,3027507
1/28/2019 10:55:20.000000000 AM,3027332,3027332,3027322,3027322
1/28/2019 10:55:22.000000000 AM,3027335,3027335,3027332,3027332
1/28/2019 10:55:24.000000000 AM,3027175,3027175,3027175,3027175
1/28/2019 10:55:26.000000000 AM,3027302,3027302,3027175,3027175
1/28/2019 10:55:28.000000000 AM,3027282,3027302,3027282,3027302
1/28/2019 10:55:30.000000000 AM,3027250,3027250,3027047,3027047
1/28/2019 10:55:32.000000000 AM,3027272,3027280,3027272,3027280
1/28/2019 10:55:34.000000000 AM,3027167,3027262,3027167,3027262
1/28/2019 10:55:36.000000000 AM,3027115,3027167,3027115,3027167
1/28/2019 10:55:38.000000000 AM,3026975,3026975,3026975,3026975
1/28/2019 10:55:40.000000000 AM,3026900,3026912,3026900,3026912
1/28/2019 10:55:42.000000000 AM,3026900,3026900,3026900,3026900
1/28/2019 10:55:44.000000000 AM,3026740,3026740,3026740,3026740
1/28/2019 10:55:46.000000000 AM,3026765,3026765,3026740,3026740
1/28/2019 10:55:48.000000000 AM,3026850,3026852,3026850,3026852
1/28/2019 10:55:50.000000000 AM,3026852,3026852,3026852,3026852
1/28/2019 10:55:52.000000000 AM,3026877,3026877,3026857,3026857
1/28/2019 10:55:54.000000000 AM,3026882,3026882,3026877,3026877
1/28/2019 10:55:56.000000000 AM,3026910,3026910,3026882,3026882
1/28/2019 10:55:58.000000000 AM,3026962,3026962,3026962,3026962
1/28/2019 10:56:00.000000000 AM,3026965,3026965,3026965,3026965
1/28/2019 10:56:02.000000000 AM,3027125,3027125,3027082,3027082
1/28/2019 10:56:04.000000000 AM,3026970,3027117,3026970,3027117
1/28/2019 10:56:06.000000000 AM,3027177,3027177,3026970,3026970
